ID;Ano Nascimento;Escolaridade;Estado Civil;Salario Anual;Filhos em Casa;Adolescentes em Casa;Data Cadastro;Dias Desde Ultima Compra;Gasto com Eletronicos;Gasto com Brinquedos;Gasto com Moveis;Gasto com Utilidades;Gasto com Alimentos;Gasto com Vestuario;Numero de Compras com Desconto;Numero de Compras na Web;Numero de Compras via Catalogo;Numero de Compras na Loja;Numero Visitas WebSite Mes;Compra na Campanha 1;Compra na Campanha 2;Compra na Campanha 3;Compra na Campanha 4;Compra na Campanha 5;Comprou;Pais
5154;1972;Mestrado;Divorciado;37760;1;0;08/11/2020;54;26;3;13;2;10;0;1;2;0;3;6;0;0;0;0;0;0;Estados Unidos
8584;1952;Doutorado;Casado;85431;0;0;06/08/2020;54;376;53;462;168;53;53;1;2;7;7;0;0;0;0;0;0;0;Estados Unidos
6583;1955;Segundo Grau;Solteiro;72635;0;0;06/03/2020;54;390;22;323;104;35;107;1;6;8;6;3;0;0;0;1;0;0;Estados Unidos
3433;1955;Segundo Grau;Solteiro;72635;0;0;06/03/2020;54;390;22;323;104;35;107;1;6;8;6;3;0;0;0;1;0;0;Estados Unidos
10486;1948;Curso Superior;Solteiro;77142;0;0;5/07/2023;54;476;75;162;29;151;97;1;4;4;8;2;0;0;0;0;0;0;Estados Unidos
8687;1978;Curso Superior;Casado;53172;0;1;05/06/2020;54;121;62;90;68;20;125;3;2;3;8;3;0;0;0;0;0;0;Argentina
7842;1968;Curso Superior;Solteiro;36065;1;1;3/08/2023;54;18;7;34;10;2;3;3;3;0;3;8;0;0;0;0;0;0;Estados Unidos
3749;1973;Curso Superior;Casado;73926;0;0;03/02/2020;54;627;91;597;159;91;15;1;6;5;12;3;0;0;0;0;0;0;Chile
1331;1977;Curso Superior;Solteiro;35790;1;0;01/02/2020;54;12;6;20;30;1;3;2;2;0;3;7;0;0;0;0;0;0;Brasil
5995;1962;Curso Superior;Divorciado;39552;1;1;12/04/2022;54;165;3;147;4;24;41;7;6;2;5;8;0;0;0;0;0;1;Estados Unidos
8985;1964;Segundo Grau;Casado;68316;0;1;11/04/2019;54;806;80;161;120;11;33;5;10;7;10;6;0;0;0;0;0;0;Estados Unidos
2798;1977;Doutorado;Casado;102160;0;0;11/02/2019;54;763;29;138;76;176;58;0;7;9;10;4;0;1;1;1;0;1;Espanha
7108;1965;Mestrado;Divorciado;51390;1;1;09/08/2019;54;205;20;47;23;2;56;6;5;2;5;5;0;0;0;0;0;0;Espanha
2781;1981;Curso Superior;Solteiro;72066;0;0;6/04/2021;55;1003;34;536;134;51;34;1;4;6;6;2;0;0;1;1;0;1;Espanha
3623;1976;Curso Superior;Casado;21675;1;0;06/11/2018;55;4;0;16;17;4;4;3;4;0;3;7;0;0;0;0;0;0;Argentina
194;1965;Curso Superior;Solteiro;48006;1;1;06/09/2018;55;23;0;11;3;2;2;1;1;0;3;6;0;0;0;0;0;0;Estados Unidos
10833;1975;Curso Superior;Solteiro;65106;0;1;5/04/2021;55;790;19;133;12;0;19;3;8;3;13;6;0;1;0;0;0;0;Estados Unidos
2315;1960;Curso Superior;Divorciado;58401;0;1;04/04/2022;55;10;0;11;17;29;29;1;1;2;2;4;0;0;0;0;0;0;Estados Unidos
6336;1960;Curso Superior;Solteiro;29315;1;1;04/06/2018;55;13;2;14;8;7;4;4;2;0;4;6;0;0;0;0;0;0;Espanha
10738;1951;Mestrado;Solteiro;49389;1;1;8/07/2023;55;40;0;19;2;1;3;1;2;0;3;7;0;0;0;0;0;0;Brasil
8286;1965;Doutorado;Casado;51717;0;1;08/05/2022;55;98;1;17;0;1;5;1;3;0;4;7;0;1;0;0;0;0;Espanha
2166;1960;Segundo Grau;Divorciado;46779;1;1;07/08/2020;55;12;1;3;0;0;7;1;0;1;2;4;0;0;0;0;0;0;Espanha
10691;1960;Mestrado;Solteiro;28520;1;1;6/02/2023;55;11;0;10;0;2;20;1;1;1;2;6;0;0;0;0;0;0;Estados Unidos
9739;1963;Curso Superior;Solteiro;34377;0;1;01/01/2023;55;62;0;22;3;1;26;2;2;2;2;7;0;0;0;0;0;0;Estados Unidos
1829;1961;Doutorado;Divorciado;54959;0;1;01/01/2023;55;1148;0;60;0;0;24;3;9;5;4;7;0;1;0;0;0;1;Estados Unidos
6260;1955;Mestrado;Casado;82384;0;0;11/04/2022;55;984;51;432;180;120;190;1;3;10;13;1;0;0;1;0;0;1;Brasil
10448;1956;Curso Superior;Solteiro;46998;0;1;10/04/2022;55;172;41;86;45;6;27;5;5;3;5;7;1;0;0;0;0;0;Estados Unidos
1343;1968;Curso Superior;Casado;58554;1;1;9/03/2022;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;0;Portugal
4749;1968;Curso Superior;Casado;58554;1;1;9/03/2022;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;0;Argentina
531;1954;Doutorado;Divorciado;57333;0;1;9/04/2022;55;941;14;397;76;58;176;11;8;5;9;6;0;0;0;0;0;1;Estados Unidos
6905;1994;Curso Superior;Casado;80685;0;0;8/04/2022;55;241;45;604;34;26;54;1;6;4;10;2;0;0;0;0;0;0;Estados Unidos
1045;1965;Curso Superior;Casado;52117;0;1;8/03/2022;55;112;10;107;30;0;20;2;5;2;4;7;0;0;0;0;0;0;Estados Unidos
4012;1972;Doutorado;Casado;62220;0;1;08/11/2019;55;799;12;375;16;12;12;5;7;6;5;6;0;0;0;0;0;1;Alemanha
5529;1946;Doutorado;Casado;64014;2;1;06/10/2018;56;406;0;30;0;0;8;7;8;2;5;7;0;0;0;1;0;0;Chile
4001;1946;Doutorado;Casado;64014;2;1;06/10/2018;56;406;0;30;0;0;8;7;8;2;5;7;0;0;0;1;0;0;Espanha
10420;1955;Mestrado;Divorciado;46390;0;1;05/05/2018;56;95;14;64;2;9;38;1;4;2;3;7;0;0;0;0;0;0;Portugal
7723;1979;Curso Superior;Casado;75507;0;0;05/02/2018;56;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;Alemanha
2963;1979;Curso Superior;Casado;75507;0;0;05/02/2018;56;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;Brasil
10634;1951;Mestrado;Solteiro;59412;0;0;4/04/2021;56;90;67;165;30;43;11;1;4;2;8;3;0;0;0;0;0;0;Estados Unidos
5180;1968;Doutorado;Divorciado;50616;0;1;4/04/2021;56;128;0;16;0;1;4;2;4;0;4;7;0;0;0;0;0;0;Estados Unidos
6866;1969;Mestrado;Casado;35924;1;1;3/04/2021;56;8;0;14;2;3;7;1;1;0;3;5;0;0;0;0;0;0;Espanha
1328;1982;Segundo Grau;Solteiro;57937;0;1;2/03/2021;56;261;42;144;55;48;133;3;4;4;9;3;0;0;0;0;0;0;Espanha
1139;1984;Doutorado;Solteiro;73356;0;0;02/06/2018;56;1050;14;322;0;14;112;1;5;11;5;2;1;0;1;1;0;1;Estados Unidos
4961;1974;Mestrado;Casado;21255;1;0;1/04/2021;56;29;0;25;2;2;3;4;2;1;4;4;0;0;0;0;0;0;Estados Unidos
5177;1974;Mestrado;Solteiro;58494;0;1;12/04/2020;56;298;7;68;4;0;19;2;6;2;6;6;0;0;0;0;0;0;Espanha
2075;1969;Curso Superior;Solteiro;72460;0;0;11/02/2023;56;377;10;540;80;30;10;1;3;5;7;1;0;0;0;0;0;0;Espanha
3428;1991;Doutorado;Casado;68682;0;0;10/06/2020;56;919;0;505;99;30;45;1;4;9;10;2;0;0;0;0;0;0;Estados Unidos
4500;1991;Doutorado;Casado;68682;0;0;10/06/2020;56;919;0;505;99;30;45;1;4;9;10;2;0;0;0;0;0;0;Estados Unidos
7369;1981;Mestrado;Solteiro;36959;1;0;10/02/2020;56;25;6;25;6;0;0;2;2;0;3;8;0;0;0;0;0;0;Estados Unidos
4381;1971;Doutorado;Solteiro;46463;1;1;08/05/2022;56;163;2;40;8;11;11;7;3;1;6;6;0;0;0;0;0;0;Estados Unidos
9964;1979;Curso Superior;Solteiro;61825;0;1;08/07/2020;56;162;50;100;55;30;27;1;4;2;8;4;0;0;0;0;0;0;Estados Unidos
1630;1979;Curso Superior;Solteiro;61825;0;1;08/07/2020;56;162;50;100;55;30;27;1;4;2;8;4;0;0;0;0;0;0;Estados Unidos
5012;1989;Curso Superior;Solteiro;28691;1;0;07/04/2020;56;5;4;13;8;0;4;1;1;0;3;8;0;0;0;0;0;0;Estados Unidos
6918;1989;Curso Superior;Solteiro;28691;1;0;07/04/2020;56;5;4;13;8;0;4;1;1;0;3;8;0;0;0;0;0;0;Estados Unidos
7822;1976;Curso Superior;Casado;54058;0;1;06/04/2020;56;198;18;252;32;108;54;2;4;6;8;3;0;0;0;0;0;0;Estados Unidos
10156;1975;Curso Superior;Solteiro;84196;0;1;06/03/2020;56;215;63;507;231;31;190;1;8;4;7;3;0;0;0;0;0;0;Estados Unidos
3033;1963;Mestrado;Casado;38620;0;0;05/11/2020;56;112;17;44;34;22;89;1;2;5;3;3;0;0;0;0;0;0;Brasil
4119;1963;Mestrado;Casado;38620;0;0;05/11/2020;56;112;17;44;34;22;89;1;2;5;3;3;0;0;0;0;0;0;Alemanha
11110;1973;Curso Superior;Solteiro;3502;1;0;4/07/2023;56;2;1;1;0;0;1;0;0;0;0;14;0;0;0;0;0;0;Argentina
332;1957;Curso Superior;Solteiro;47743;0;1;3/04/2023;56;198;2;43;0;12;20;3;4;1;6;6;0;1;0;0;0;0;Estados Unidos
737;1949;Doutorado;Solteiro;80360;0;0;03/03/2020;56;1493;86;454;112;43;43;2;4;4;5;2;0;1;1;1;0;0;Estados Unidos
10319;1971;Curso Superior;Solteiro;66303;0;1;2/03/2023;56;1090;12;96;16;12;60;4;3;4;11;8;0;1;0;0;0;0;Estados Unidos
2683;1969;Curso Superior;Solteiro;52413;0;2;02/02/2020;56;295;106;271;75;98;65;4;6;4;12;6;0;0;0;0;0;0;Chile
3445;1956;Curso Superior;Solteiro;60714;0;0;1/02/2023;56;216;162;224;101;92;162;2;7;4;10;5;0;0;0;0;0;1;Espanha
10913;1984;Mestrado;Solteiro;31385;1;0;12/05/2019;56;3;2;12;0;1;9;1;1;0;2;8;1;0;0;0;0;1;Estados Unidos
4427;1995;Segundo Grau;Solteiro;83257;0;0;9/04/2022;56;536;27;590;38;107;67;1;5;10;12;6;1;0;1;0;0;1;Estados Unidos
8717;1975;Doutorado;Solteiro;80427;0;1;09/05/2019;56;1149;71;449;69;71;26;1;11;8;8;5;0;0;0;0;0;0;Argentina
2066;1949;Curso Superior;Casado;38823;0;1;8/02/2022;56;70;0;11;2;8;23;1;2;1;3;6;0;0;0;0;0;0;Estados Unidos
3340;1977;Curso Superior;Solteiro;42014;1;0;8/02/2022;56;244;15;108;4;15;50;6;7;1;6;8;0;0;0;0;0;1;Chile
8685;1977;Curso Superior;Solteiro;42014;1;0;8/02/2022;56;244;15;108;4;15;50;6;7;1;6;8;0;0;0;0;0;1;Espanha
4149;1948;Doutorado;Casado;76140;0;0;5/07/2021;57;586;66;653;17;0;26;1;5;9;6;2;0;0;0;0;0;0;Estados Unidos
8726;1964;Segundo Grau;Divorciado;41713;1;1;4/07/2021;57;77;8;44;10;10;25;5;3;1;4;6;0;0;0;0;0;0;Chile
2295;1954;Doutorado;Solteiro;62670;0;1;02/02/2018;57;539;30;92;80;46;38;1;5;3;13;3;0;0;0;0;0;0;Espanha
3283;1972;Segundo Grau;Solteiro;70932;0;1;1/04/2021;57;200;193;100;46;185;185;2;6;2;12;3;0;0;0;0;0;0;Estados Unidos
1915;1951;Doutorado;Solteiro;78939;0;0;12/04/2020;57;794;115;243;150;0;205;1;8;5;6;3;0;0;0;0;0;0;Alemanha
800;1960;Curso Superior;Casado;44512;1;1;8/02/2023;57;23;1;6;0;0;2;2;1;0;3;4;0;0;0;0;0;0;Espanha
9166;1968;Curso Superior;Solteiro;63967;0;1;08/09/2020;57;387;84;141;73;35;162;3;4;4;12;2;0;0;0;0;0;0;Estados Unidos
5147;1948;Curso Superior;Solteiro;90842;0;0;7/07/2023;57;774;70;118;182;187;93;1;4;9;13;1;0;0;0;0;0;0;Estados Unidos
13;1947;Doutorado;Divorciado;25358;0;1;7/04/2023;57;19;0;5;0;0;8;2;1;0;3;6;0;0;0;0;0;0;Espanha
8557;1982;Curso Superior;Solteiro;;1;0;6/02/2023;57;11;3;22;2;2;6;2;2;0;3;6;0;0;0;0;0;0;Brasil
8724;1982;Curso Superior;Solteiro;28567;1;0;6/02/2023;57;11;3;22;2;2;6;2;2;0;3;6;0;0;0;0;0;0;Estados Unidos
9381;1978;Curso Superior;Solteiro;66373;1;1;06/03/2020;57;328;9;124;12;24;109;7;4;2;10;3;0;0;0;0;0;0;Brasil
9384;1978;Curso Superior;Solteiro;66373;1;1;06/02/2020;57;328;9;124;12;24;109;7;4;2;10;3;0;0;0;0;0;0;Brasil
3560;1952;Curso Superior;Casado;83844;0;0;05/02/2020;57;901;31;345;75;31;191;1;4;4;11;1;0;0;1;0;0;0;Alemanha
241;1952;Curso Superior;Casado;83844;0;0;05/01/2020;57;901;31;345;75;31;191;1;4;4;11;1;0;0;1;0;0;0;Estados Unidos
7521;1952;Curso Superior;Casado;83844;0;0;05/02/2020;57;901;31;345;75;31;191;1;4;4;11;1;0;0;1;0;0;0;Chile
9799;1968;Doutorado;Divorciado;83664;1;1;05/08/2020;57;866;21;151;28;21;86;3;2;2;12;5;0;0;0;0;0;0;Estados Unidos
5123;1951;Mestrado;Solteiro;27450;0;0;4/03/2023;57;37;12;23;8;11;52;1;2;1;3;7;0;0;0;0;0;0;Estados Unidos
448;1978;Doutorado;Solteiro;54880;1;0;03/01/2020;57;308;85;137;102;45;118;2;6;2;11;5;0;0;0;0;0;0;Estados Unidos
4837;1965;Doutorado;Solteiro;71322;0;1;02/01/2023;57;753;43;226;69;10;204;2;8;5;13;4;0;0;0;0;0;0;Estados Unidos
9365;1976;Doutorado;Solteiro;60000;0;1;12/04/2022;57;1048;0;217;0;0;12;5;11;3;5;6;0;0;0;0;0;0;Estados Unidos
8932;1969;Mestrado;Casado;65176;0;1;10/09/2022;57;960;28;183;220;70;70;4;9;6;6;6;0;0;0;0;0;0;Espanha
7055;1952;Doutorado;Casado;61010;0;1;10/09/2019;57;888;0;57;0;0;76;2;8;5;11;5;0;0;0;0;0;0;Chile
3537;1981;Curso Superior;Casado;31089;1;0;8/02/2022;57;31;3;31;2;8;4;3;3;0;4;8;0;0;0;0;0;0;Estados Unidos
9081;1988;Curso Superior;Solteiro;20518;1;0;5/04/2021;58;4;1;6;4;1;9;1;1;1;2;5;0;0;0;0;0;0;Estados Unidos
4988;1948;Doutorado;Solteiro;34469;1;1;05/04/2018;58;19;6;20;0;5;12;3;1;1;4;4;0;0;0;0;0;0;Espanha
1050;1952;Curso Superior;Solteiro;28332;0;0;4/02/2021;58;14;10;13;4;15;9;1;2;1;4;2;0;0;0;0;0;0;Alemanha
5610;1965;Curso Superior;Casado;33456;1;1;4/04/2021;58;7;3;10;8;1;7;2;1;0;3;7;0;0;0;0;0;0;Argentina
3526;1968;Doutorado;Solteiro;38443;1;1;1/03/2021;58;32;0;5;0;0;1;2;1;0;3;7;0;0;0;0;0;0;Estados Unidos
5136;1973;Curso Superior;Solteiro;65333;0;1;1/02/2021;58;654;7;92;0;15;30;7;9;4;8;6;0;1;1;0;0;0;Chile
1411;1952;Curso Superior;Divorciado;82623;0;0;11/10/2020;58;204;34;204;172;153;173;1;2;9;4;1;0;0;0;0;0;0;Estados Unidos
701;1971;Curso Superior;Solteiro;73691;0;1;11/06/2020;58;707;21;250;85;43;73;2;6;2;8;2;1;0;0;0;0;0;Estados Unidos
6203;1947;Curso Superior;Casado;74485;0;0;08/01/2023;58;499;149;815;173;49;49;1;6;7;12;3;0;0;0;0;0;0;Estados Unidos
7192;1955;Curso Superior;Casado;65748;0;1;4/03/2023;58;172;73;93;95;78;34;2;2;4;10;1;0;0;0;0;0;0;Estados Unidos
5181;1982;Primeiro Grau;Solteiro;24367;1;0;03/05/2022;58;2;4;2;0;11;5;1;1;0;2;9;0;0;0;0;0;0;Estados Unidos
9220;1971;Curso Superior;Solteiro;91700;0;0;1/02/2023;58;576;172;961;125;115;19;1;8;6;5;3;0;0;0;0;0;1;Estados Unidos
7734;1993;Curso Superior;Casado;79244;0;0;12/04/2022;58;471;102;125;212;61;245;1;4;10;7;1;0;0;1;1;0;1;Brasil
10446;1957;Doutorado;Solteiro;82017;0;0;11/07/2019;58;184;23;446;30;23;23;1;5;4;7;2;0;1;1;1;0;1;Chile
5524;1957;Curso Superior;Solteiro;58138;0;0;09/04/2019;58;635;88;546;172;88;88;3;8;10;4;7;0;0;0;0;0;1;Portugal
3830;1953;Mestrado;Solteiro;59354;0;2;4/04/2021;59;295;21;78;39;13;13;1;4;4;7;3;0;0;0;0;0;0;Chile
5186;1955;Doutorado;Solteiro;58482;0;1;03/03/2018;59;576;7;115;19;7;7;2;7;4;9;6;0;1;0;0;0;0;Chile
8514;1976;Curso Superior;Casado;29478;1;0;1/02/2021;59;8;0;7;3;1;1;1;1;0;3;6;0;0;0;0;0;0;Estados Unidos
7165;1972;Curso Superior;Casado;64474;0;1;10/04/2023;59;381;35;172;56;86;93;2;8;2;10;5;0;0;0;0;0;0;Estados Unidos
10236;1975;Mestrado;Solteiro;31160;1;0;09/01/2023;59;16;3;25;6;1;13;2;2;0;3;8;0;0;0;0;0;0;Espanha
2392;1972;Curso Superior;Solteiro;40321;1;1;7/07/2023;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;Estados Unidos
1920;1972;Curso Superior;Solteiro;40321;1;1;7/07/2023;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;Estados Unidos
3673;1971;Curso Superior;Solteiro;55239;0;1;7/02/2023;59;371;17;238;23;24;106;3;7;5;11;5;0;0;0;0;0;0;Espanha
1453;1943;Doutorado;Divorciado;57513;0;0;07/06/2020;59;735;40;183;52;20;30;2;9;3;13;6;0;0;0;0;0;0;Estados Unidos
4518;1979;Curso Superior;Casado;85693;0;1;04/05/2022;59;386;172;183;185;132;111;2;9;5;11;5;0;0;0;0;0;0;Chile
8969;1977;Curso Superior;Solteiro;71855;0;1;01/01/2023;59;548;31;422;0;112;28;4;5;5;11;3;0;0;0;0;0;0;Espanha
387;1976;Primeiro Grau;Solteiro;7500;0;0;11/07/2022;59;6;16;11;11;1;16;1;2;0;3;8;0;0;0;0;0;0;Portugal
1079;1971;Doutorado;Solteiro;71969;0;1;10/03/2022;59;1000;0;76;0;0;10;3;3;4;9;8;0;1;0;0;0;0;Argentina
164;1977;Doutorado;Solteiro;28973;0;0;10/07/2022;59;206;0;46;3;2;12;2;5;1;5;8;0;0;0;0;0;0;Estados Unidos
3434;1951;Curso Superior;Solteiro;80872;0;0;05/05/2018;60;483;72;567;94;12;108;1;4;4;10;1;0;0;0;0;0;0;Estados Unidos
5721;1956;Doutorado;Solteiro;84117;0;0;05/11/2018;60;611;76;749;59;45;26;1;7;10;6;2;0;0;1;0;0;0;Chile
8418;1958;Segundo Grau;Solteiro;38741;1;1;3/02/2021;60;7;10;17;8;6;13;2;2;0;3;7;0;0;0;0;0;0;Alemanha
5300;1973;Mestrado;Solteiro;38961;1;0;12/02/2023;60;19;7;19;0;1;24;1;2;1;2;7;0;0;0;0;0;0;Estados Unidos
10424;1968;Curso Superior;Solteiro;75922;0;0;12/09/2020;60;265;138;553;224;23;92;1;4;4;9;1;0;0;0;0;0;0;Espanha
11171;1965;Mestrado;Solteiro;56962;2;1;10/11/2020;60;292;3;77;10;3;26;7;6;3;5;7;0;0;0;0;0;0;Brasil
1600;1965;Mestrado;Solteiro;56962;2;1;10/11/2020;60;292;3;77;10;3;26;7;6;3;5;7;0;0;0;0;0;0;Espanha
7851;1949;Curso Superior;Divorciado;70165;0;0;9/04/2023;60;161;0;253;199;191;122;1;3;7;11;1;0;0;0;0;0;0;Estados Unidos
10701;1973;Curso Superior;Solteiro;65308;0;0;09/11/2020;60;713;0;264;120;80;34;1;7;8;12;4;0;0;1;1;0;0;Portugal
891;1951;Mestrado;Casado;29298;1;1;09/07/2020;60;6;0;2;2;0;1;1;1;0;2;5;0;0;0;0;0;0;Estados Unidos
6912;1967;Doutorado;Solteiro;63246;0;2;08/05/2022;60;593;30;91;29;22;7;1;6;3;12;4;0;0;0;0;0;0;Estados Unidos
5967;1952;Curso Superior;Casado;33402;1;1;07/05/2022;60;26;2;19;10;5;8;3;2;1;3;8;0;0;0;0;0;0;Alemanha
2109;1990;Curso Superior;Solteiro;96843;0;0;4/04/2023;60;448;71;951;40;17;17;1;6;11;10;2;0;0;1;0;0;1;Estados Unidos
6292;1986;Doutorado;Solteiro;82333;0;0;3/02/2023;60;1311;0;359;46;89;17;1;4;3;10;2;0;0;1;0;0;1;Alemanha
8537;1949;Curso Superior;Divorciado;72643;0;0;2/03/2023;60;526;80;553;123;94;53;1;3;10;7;2;0;0;0;1;0;1;Estados Unidos
9576;1982;Doutorado;Casado;32313;1;0;02/11/2020;60;86;4;56;2;4;7;3;4;0;4;9;0;0;0;0;0;0;Estados Unidos
5935;1956;Mestrado;Solteiro;55284;0;1;12/04/2022;60;547;7;140;0;7;63;3;7;5;8;5;0;0;0;0;0;0;Argentina
10264;1979;Curso Superior;Divorciado;15287;1;0;10/07/2020;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;1;Espanha
234;1979;Curso Superior;Divorciado;15287;1;0;10/07/2020;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;1;Estados Unidos
3202;1987;Doutorado;Solteiro;51563;0;0;10/01/2019;60;1166;0;48;0;0;36;1;4;4;10;8;0;1;1;0;0;0;Espanha
1103;1976;Mestrado;Solteiro;81929;1;0;09/09/2022;60;1486;55;278;49;0;185;2;4;4;10;6;1;0;1;0;0;1;Brasil
610;1953;Doutorado;Casado;53593;1;1;08/07/2019;60;349;4;78;6;0;43;8;7;2;6;8;0;0;0;0;0;0;Brasil
4480;1973;Mestrado;Solteiro;60432;0;1;03/09/2018;61;365;3;15;4;3;11;5;7;2;5;6;0;0;0;0;0;0;Espanha
10660;1957;Mestrado;Solteiro;66726;1;1;01/07/2018;61;349;7;35;0;0;47;3;8;2;4;7;0;1;0;0;0;0;Estados Unidos
9353;1959;Curso Superior;Solteiro;62450;0;1;01/06/2018;61;515;47;267;62;66;38;2;5;5;4;3;0;1;0;0;0;0;Argentina
4120;1975;Segundo Grau;Solteiro;49514;1;0;12/02/2023;61;88;39;78;58;13;93;2;6;1;4;7;0;0;0;0;0;0;Argentina
2836;1972;Doutorado;Solteiro;43269;1;0;09/01/2023;61;10;1;7;0;0;1;1;1;0;2;8;0;0;0;0;0;0;Alemanha
9579;1959;Doutorado;Solteiro;33762;2;1;07/07/2020;61;53;1;34;2;0;16;3;2;2;2;8;0;0;0;0;0;0;Chile
5841;1966;Curso Superior;Casado;60894;0;1;06/01/2023;61;606;7;155;10;0;54;5;10;3;8;7;0;0;0;0;0;0;Estados Unidos
3174;1959;Curso Superior;Casado;87771;0;1;5/04/2023;61;1492;38;287;50;57;33;1;5;10;4;6;0;1;1;1;1;1;Estados Unidos
5536;1959;Curso Superior;Casado;87771;0;1;5/04/2023;61;1492;38;287;50;57;33;1;5;10;4;6;0;1;1;1;1;1;Chile
2061;1955;Curso Superior;Solteiro;50737;0;1;05/11/2020;61;78;0;11;0;0;10;1;2;0;4;6;0;1;0;0;0;0;Estados Unidos
8477;1956;Curso Superior;Divorciado;26150;2;1;03/11/2020;61;5;1;13;3;5;1;1;1;0;3;7;0;0;0;0;0;0;Estados Unidos
640;1951;Curso Superior;Solteiro;57304;0;1;03/11/2020;61;356;80;329;138;17;106;2;7;6;10;5;0;0;0;0;0;0;Estados Unidos
3828;1951;Curso Superior;Solteiro;71107;0;1;2/02/2023;61;533;10;217;198;174;195;2;7;6;13;4;0;0;0;0;0;0;Estados Unidos
4093;1975;Mestrado;Casado;53253;1;1;02/11/2020;61;216;9;57;20;9;125;7;4;3;5;5;0;0;0;0;0;0;Chile
8624;1958;Curso Superior;Solteiro;81320;0;0;02/06/2020;61;183;33;493;59;103;57;1;4;3;10;2;0;0;0;0;0;0;Espanha
2802;1992;Segundo Grau;Solteiro;87000;0;0;12/03/2022;61;196;25;607;67;17;49;1;4;6;7;2;0;0;0;0;0;0;Brasil
368;1974;Curso Superior;Solteiro;40049;0;1;11/09/2022;61;91;65;52;10;44;28;3;3;2;6;5;0;0;0;0;0;0;Argentina
3599;1970;Curso Superior;Solteiro;63684;0;1;11/03/2022;61;575;80;428;208;93;80;3;8;4;8;5;0;0;0;0;0;0;Estados Unidos
3389;1970;Curso Superior;Solteiro;69016;0;1;11/04/2022;61;726;53;363;123;107;161;4;8;9;13;5;0;0;0;0;0;0;Estados Unidos
10710;1979;Curso Superior;Solteiro;7500;0;1;08/09/2022;61;5;2;3;3;0;5;1;1;0;2;8;0;0;0;0;0;0;Estados Unidos
7118;1957;Curso Superior;Solteiro;73803;0;1;08/01/2019;61;833;80;363;52;26;174;2;9;5;6;6;1;0;0;0;0;1;Chile
4937;1973;Segundo Grau;Solteiro;46094;1;1;06/10/2018;62;12;2;20;3;2;5;1;1;0;3;7;0;0;0;0;0;0;Estados Unidos
1127;1973;Doutorado;Solteiro;85844;0;0;5/07/2021;62;938;19;843;25;95;38;1;6;6;7;2;0;0;1;0;0;0;Estados Unidos
833;1955;Mestrado;Solteiro;38452;1;1;3/02/2021;62;56;0;14;0;0;2;3;3;0;3;7;0;0;0;0;0;0;Estados Unidos
3565;1955;Mestrado;Solteiro;38452;1;1;3/02/2021;62;56;0;14;0;0;2;3;3;0;3;7;0;0;0;0;0;0;Estados Unidos
6086;1955;Curso Superior;Solteiro;80395;0;0;11/04/2023;62;445;25;706;80;76;48;1;6;5;12;2;0;0;0;1;0;0;Brasil
1763;1988;Curso Superior;Casado;87679;0;0;7/03/2023;62;1259;172;815;97;148;33;1;7;11;10;4;1;0;1;1;0;1;Chile
4697;1949;Mestrado;Divorciado;35416;0;0;6/07/2023;62;248;3;81;4;3;51;3;7;1;5;8;0;0;0;0;0;0;Espanha
182;1946;Doutorado;Casado;44124;0;1;05/11/2020;62;284;0;55;0;6;52;4;6;2;5;8;0;0;0;0;0;0;Estados Unidos
1165;1958;Doutorado;Solteiro;50729;1;1;05/02/2020;62;239;13;143;45;4;52;9;6;2;7;6;0;0;0;0;0;0;Espanha
5386;1953;Curso Superior;Casado;94384;0;0;03/04/2020;62;1111;24;790;160;45;172;0;5;8;5;2;0;1;1;1;0;1;Espanha
6024;1953;Curso Superior;Casado;94384;0;0;03/04/2020;62;1111;24;790;160;45;172;0;5;8;5;2;0;1;1;1;0;1;Estados Unidos
2678;1990;Curso Superior;Solteiro;34412;1;0;2/07/2023;62;52;12;50;4;36;55;3;5;0;3;9;0;0;0;0;0;0;Brasil
5790;1985;Curso Superior;Solteiro;31158;1;0;1/03/2023;62;25;6;16;20;0;5;2;2;0;3;8;0;0;0;0;0;0;Estados Unidos
236;1951;Curso Superior;Solteiro;34838;1;1;01/01/2023;62;28;23;29;29;14;47;3;2;1;4;6;0;0;0;0;0;0;Chile
6001;1979;Curso Superior;Solteiro;56775;0;1;01/02/2020;62;614;35;160;58;35;35;2;5;8;10;5;0;0;0;0;0;0;Estados Unidos
6250;1949;Doutorado;Divorciado;54356;0;1;11/04/2022;62;710;15;30;20;0;0;3;11;2;8;8;0;0;0;0;0;1;Estados Unidos
1168;1978;Doutorado;Solteiro;72159;0;0;10/09/2022;62;322;53;899;34;40;53;1;4;6;10;2;0;0;0;0;0;0;Estados Unidos
10749;1991;Curso Superior;Solteiro;8028;0;0;9/04/2022;62;73;18;66;7;12;2;15;0;1;0;19;0;0;0;0;0;0;Estados Unidos
