Pedido;Cliente;Produto;Valor Venda;Quantidade Vendida;Custo Envio
ES-2011-1406120;LR-17035;FUR-FU-10004954;50,31;1;7,71
ES-2013-4416168;CG-12040;OFF-ST-10003147;74,25;5;7,71
IN-2012-61477;SH-20395;FUR-CH-10004826;150,606;2;7,71
IN-2011-56213;DB-13270;OFF-BI-10002243;125,3325;5;7,71
ID-2014-39525;RE-19405;TEC-PH-10002806;125,235;1;7,71
IN-2014-65299;VP-21730;OFF-FA-10002481;99;6;7,71
CA-2014-112774;RC-19960;FUR-FU-10003039;34,504;1;7,71
CA-2014-142643;DL-13495;OFF-LA-10003510;152,65;5;7,71
IZ-2012-6570;JO-5550;OFF-BOS-10003699;99,72;2;7,71
TZ-2011-3990;RP-9270;OFF-KRA-10000534;98,64;2;7,71
HU-2013-3090;CH-2070;OFF-STA-10004163;140,76;6;7,71
UP-2014-8970;RK-9300;TEC-MOT-10004682;71,85;1;7,71
CM-2013-1220;AB-15;OFF-FIS-10004915;175,68;4;7,71
UZ-2011-8840;EL-3735;OFF-ELD-10001037;47,04;1;7,71
MX-2014-134509;EL-13735;OFF-PA-10001516;70,08;5;7,71
MX-2013-106621;MC-17425;OFF-BI-10000070;73,2;4;7,7
MX-2014-132703;CJ-12010;OFF-BI-10001504;100,68;3;7,7
US-2012-110576;DO-13645;FUR-FU-10003237;34,236;3;7,7
ES-2011-3832823;JL-15235;OFF-EN-10004667;93,84;2;7,7
ES-2014-3088059;LD-16855;TEC-AC-10001243;80,58;2;7,7
IT-2013-3210394;EH-13765;OFF-AR-10000715;131,85;5;7,7
IN-2012-27583;DL-13330;TEC-PH-10001433;162,06;2;7,7
IN-2011-18987;LE-16810;OFF-PA-10002461;32,736;4;7,7
IN-2013-85662;CK-12595;OFF-FA-10003213;54;4;7,7
CA-2014-155292;RD-19810;OFF-LA-10001982;30;8;7,7
CA-2013-112060;KT-16465;OFF-PA-10000994;104,85;1;7,7
CA-2013-123050;BC-11125;TEC-AC-10001109;89,97;3;7,7
NI-2014-5650;SP-10920;TEC-HP -10000081;39,042;1;7,7
IR-2012-2750;KB-6315;OFF-ELD-10002240;47,49;1;7,7
SA-2014-10;JW-6075;OFF-BIN-10000837;97,44;4;7,7
SA-2012-3380;SC-10260;OFF-WIL-10000164;100,92;2;7,7
MX-2014-124002;VT-21700;OFF-EN-10000315;67,44;4;7,69
MX-2011-147865;EC-14050;OFF-AR-10000719;107,1;5;7,69
MX-2014-107055;BS-11365;OFF-SU-10002323;92,82;3;7,69
ES-2014-3712711;KB-16405;OFF-EN-10000556;133,164;3;7,69
IN-2011-40155;CL-12700;TEC-AC-10003408;84,96;1;7,69
IN-2014-47435;PF-19225;TEC-CO-10003448;294,3;2;7,69
ID-2011-66048;LB-16795;OFF-BI-10000389;126,6912;3;7,69
ID-2013-53224;AB-10060;FUR-FU-10004074;37,485;2;7,69
IN-2012-25238;JM-15250;FUR-BO-10001874;133,785;1;7,69
IN-2013-64214;LT-16765;OFF-EN-10001882;177,3;6;7,69
US-2013-146570;SN-20710;OFF-AR-10004602;91,96;4;7,69
CA-2012-109575;KH-16630;OFF-BI-10000962;65,08;4;7,69
CA-2013-119963;SN-20710;OFF-LA-10003510;48,848;2;7,69
CA-2014-105487;CS-12250;TEC-PH-10001336;103,192;1;7,69
CA-2012-144519;AW-10930;FUR-FU-10000794;63,98;7;7,69
RS-2011-3200;HJ-4875;OFF-BIN-10001257;93,18;2;7,69
CA-2014-5050;ML-8040;OFF-ELI-10001176;73,02;2;7,69
EG-2012-9480;JB-6045;OFF-CAR-10004293;102,54;2;7,69
MX-2014-161046;MB-18085;OFF-EN-10003529;81,62;7;7,69
MX-2011-155257;JH-16180;OFF-BI-10003709;67,28;2;7,68
ES-2014-4435694;AG-10765;FUR-FU-10000361;220,92;7;7,68
ES-2014-5334183;SD-20485;OFF-SU-10001980;90,63;3;7,68
IT-2014-4709866;JW-15955;TEC-PH-10001382;102,195;3;7,68
ES-2014-1928209;SU-20665;OFF-BI-10004628;91,98;6;7,68
IN-2013-28325;ML-17755;FUR-FU-10001640;174,33;5;7,68
ID-2014-83828;FO-14305;OFF-EN-10004684;101,016;4;7,68
CA-2011-151708;MB-17305;FUR-FU-10001602;121,376;4;7,68
CA-2013-1880;SG-10080;OFF-FEL-10004224;56,46;1;7,68
CG-2013-1980;HM-4980;OFF-FEL-10001541;206,4;1;7,68
UP-2013-1070;MD-7860;OFF-BIN-10000327;54,54;2;7,68
NI-2014-9730;AS-225;FUR-SAF-10003540;117,72;2;7,68
ML-2013-3710;GM-4695;OFF-ELD-10001832;48,45;1;7,68
CG-2011-6740;SO-10335;OFF-AVE-10002311;50,28;4;7,68
MX-2014-124674;BS-11800;FUR-FU-10001765;42,84;2;7,67
MX-2014-110310;CB-12415;TEC-AC-10000203;102,54;1;7,67
ES-2014-3488377;JG-15160;OFF-PA-10004842;94,92;4;7,67
ES-2011-3058868;JK-15640;OFF-AR-10003629;113,64;2;7,67
ES-2014-1532030;SH-20395;OFF-BI-10003616;289,8;6;7,67
IN-2014-56360;JC-15385;OFF-PA-10001720;88,02;6;7,67
ID-2011-32819;PF-19165;OFF-AR-10004424;118,665;5;7,67
US-2013-150147;JL-15850;TEC-PH-10004614;82,8;2;7,67
US-2013-134908;JS-15940;OFF-ST-10003479;124,608;4;7,67
CA-2011-130449;VP-21760;FUR-FU-10001487;41,88;6;7,67
US-2014-124779;BF-11020;OFF-BI-10002429;42,616;7;7,67
NI-2014-8880;TC-10980;TEC-SHA-10001413;36,432;1;7,67
MX-2013-145079;MC-18130;TEC-PH-10001677;132,84;3;7,67
MX-2013-143210;PS-18760;OFF-EN-10000084;98,5;5;7,66
ES-2013-5430201;ME-17320;OFF-ST-10003835;110,592;4;7,66
ES-2013-5491146;SH-20635;OFF-PA-10001686;84,9;5;7,66
IT-2013-2504149;NF-18595;OFF-ST-10001091;20,25;2;7,66
IT-2011-5521557;DL-12865;OFF-AR-10003633;51,63;2;7,66
ID-2012-61722;TC-21145;FUR-CH-10003580;88,785;2;7,66
IN-2014-73545;GG-14650;OFF-ST-10003121;97,8;4;7,66
IN-2012-22900;TS-21505;FUR-FU-10003052;106,08;2;7,66
IN-2014-29893;SC-20680;OFF-LA-10000861;78,66;6;7,66
IN-2011-53469;CC-12430;OFF-BI-10002919;106,704;8;7,66
ID-2013-79117;KH-16690;OFF-SU-10000484;90,0384;8;7,66
CA-2013-137239;CR-12730;OFF-AP-10002439;113,552;2;7,66
US-2011-102071;PG-18820;TEC-AC-10000109;167,97;3;7,66
CA-2011-150329;SD-20485;FUR-FU-10003724;46,872;7;7,66
CA-2013-132549;JK-15370;OFF-ST-10001325;73,36;7;7,66
CA-2012-143147;PS-18760;FUR-CH-10000863;105,686;1;7,66
TU-2011-9730;BV-1245;TEC-STA-10003447;101,832;1;7,66
TU-2013-30;AC-420;OFF-CAR-10004661;40,104;2;7,66
NI-2011-5870;AG-675;TEC-HEW-10002435;43,173;1;7,66
MX-2013-129049;OT-18730;OFF-ST-10004116;115,68;3;7,66
MX-2014-130295;SB-20185;TEC-PH-10004242;82,26;1;7,66
US-2014-104773;BW-11200;OFF-SU-10000066;82,8;6;7,66
US-2013-166457;GA-14515;OFF-SU-10000085;114,324;7;7,66
ES-2011-4805316;EP-13915;OFF-LA-10003210;25,62;2;7,65
ES-2012-2393484;AZ-10750;TEC-PH-10002907;407,133;6;7,65
ES-2014-2228032;MC-17275;OFF-FA-10002895;51,9;5;7,65
IT-2012-5084286;JH-16180;OFF-AR-10001578;77,49;3;7,65
IN-2012-39889;JE-15610;OFF-BI-10004140;47,04;7;7,65
IN-2014-42801;JP-15460;TEC-AC-10000332;72,66;1;7,65
IN-2013-64452;KH-16330;FUR-FU-10000482;174,51;3;7,65
ID-2011-23593;KN-16390;OFF-SU-10003473;108,8355;5;7,65
IN-2013-27737;SC-20020;FUR-FU-10001507;85,05;5;7,65
CA-2013-136329;JD-15895;FUR-FU-10000723;165,28;4;7,65
CA-2014-140872;NR-18550;FUR-BO-10002824;241,568;2;7,65
AJ-2011-4420;TC-10980;OFF-AME-10004759;28,23;1;7,65
IZ-2014-7330;JM-5250;FUR-SAF-10002557;171,42;2;7,65
ES-2014-3019536;SW-20350;OFF-EN-10003049;36,9;3;7,64
ES-2014-2879883;DR-12940;FUR-CH-10000583;450,117;3;7,64
ES-2012-5515506;JD-16150;OFF-BI-10000542;88,47;3;7,64
ES-2014-2998043;BB-11545;OFF-LA-10002974;45,6;5;7,64
ES-2013-5670479;NC-18625;OFF-BI-10001723;98,88;8;7,64
ES-2014-2882418;AO-10810;OFF-AR-10001462;111,72;7;7,64
ES-2013-4380115;CS-12130;OFF-BI-10003058;53,28;4;7,64
IN-2014-10223;TM-21490;OFF-AR-10002665;73,08;3;7,64
IN-2014-48912;EP-13915;OFF-BI-10002243;88,47;3;7,64
IN-2011-79495;CS-11860;OFF-ST-10001824;48;2;7,64
IN-2013-33372;NF-18475;OFF-PA-10000215;121,23;9;7,64
ID-2013-47169;CK-12325;TEC-AC-10000332;72,66;2;7,64
CA-2014-151911;DL-13495;OFF-EN-10002986;62,96;4;7,64
CA-2014-141439;TT-21460;TEC-PH-10001819;89,98;2;7,64
CA-2012-153738;AG-10270;OFF-BI-10001308;37,68;6;7,64
CA-2014-104619;KD-16495;TEC-PH-10000193;110,352;3;7,64
MZ-2014-850;HG-4845;OFF-SAN-10004288;90,96;2;7,64
TU-2011-5770;RA-9285;TEC-SAN-10000740;44,448;2;7,64
IZ-2012-4650;SC-10575;OFF-WIL-10000164;201,84;4;7,64
LO-2011-7110;JL-5850;FUR-TEN-10000407;85,02;2;7,64
MX-2013-145240;AR-10510;OFF-FA-10004410;42,12;6;7,64
MX-2012-133718;CR-12730;OFF-FA-10002163;44,736;8;7,63
MX-2012-151176;BF-11215;OFF-AR-10002824;88,1;5;7,63
MX-2013-158624;JD-16015;OFF-AR-10002882;103,68;3;7,63
MX-2014-130211;BS-11365;FUR-CH-10000430;274,32;3;7,63
MX-2011-157595;LP-17095;OFF-BI-10002455;42,16;2;7,63
MX-2014-145366;HL-15040;OFF-ST-10004381;132,6;1;7,63
IT-2013-3526993;AB-10600;OFF-ST-10002151;46,17;5;7,63
ID-2013-78795;BF-10975;TEC-AC-10001735;79,056;3;7,63
ID-2011-50991;GT-14635;FUR-CH-10002940;304,7166;6;7,63
IN-2013-48765;BK-11260;TEC-MA-10004954;74,22;2;7,63
CA-2013-132143;FM-14215;OFF-PA-10002713;48,16;7;7,63
CA-2014-148264;LF-17185;OFF-ST-10003327;29,79;3;7,63
CA-2014-158722;MA-17560;OFF-PA-10000176;45,528;3;7,63
US-2013-117387;PA-19060;OFF-BI-10004308;67,136;4;7,63
SF-2011-6020;DP-3390;OFF-FEL-10001541;206,4;1;7,63
US-2013-159450;MF-18250;FUR-FU-10000110;52,74;3;7,63
MX-2012-157973;JF-15490;OFF-PA-10002488;43,56;3;7,63
MX-2012-130414;RA-19945;TEC-PH-10000381;183,92;2;7,62
ES-2014-5749799;KW-16570;OFF-BI-10001717;17,73;3;7,62
ES-2013-4636080;PV-18985;OFF-PA-10000423;56,76;2;7,62
IT-2011-2556136;RD-19930;TEC-PH-10000437;136,728;1;7,62
IT-2011-5910162;SS-20515;OFF-ST-10001818;58,176;3;7,62
ES-2012-4101342;ES-14080;OFF-AR-10002640;56,88;4;7,62
ES-2013-3575875;BH-11710;OFF-FA-10003990;132,72;7;7,62
ES-2012-1113757;NF-18385;OFF-BI-10003440;44,28;4;7,62
IN-2012-24797;SS-20410;OFF-SU-10000375;102,15;3;7,62
ID-2011-46231;PW-19030;OFF-ST-10004947;124,011;1;7,62
IN-2011-38965;EP-13915;TEC-AC-10004652;77,04;2;7,62
IN-2014-35479;DJ-13420;FUR-FU-10000921;87,3;2;7,62
IN-2013-70178;PO-19180;OFF-BI-10001645;258,9;5;7,62
IN-2012-80027;EB-13975;TEC-AC-10000588;94,896;4;7,62
SF-2013-430;LA-6780;FUR-ADV-10001283;111,12;1;7,62
IR-2013-7320;TS-11610;OFF-ADV-10004241;78,12;6;7,62
IR-2012-9120;TB-11250;TEC-ENE-10000154;258,33;1;7,62
TO-2014-9950;AB-600;OFF-SAN-10002484;50,52;1;7,62
US-2012-164014;HD-14785;TEC-AC-10004241;145,32;5;7,62
MX-2011-145793;DB-13270;TEC-AC-10004975;75,8;2;7,61
ES-2012-2836963;TM-21490;OFF-BI-10003899;112,92;4;7,61
ES-2014-5378214;DH-13075;OFF-AR-10002681;304,38;6;7,61
IT-2014-4939179;BD-11560;OFF-ST-10001142;119,232;8;7,61
IT-2012-5750622;CC-12685;FUR-CH-10002212;200,34;3;7,61
ES-2012-2446694;LF-17185;FUR-CH-10001278;361,557;7;7,61
ES-2011-3780358;CC-12100;OFF-BI-10000346;59,82;2;7,61
IN-2011-67840;VG-21805;OFF-SU-10000866;115,11;3;7,61
IN-2014-51719;DV-13045;OFF-ST-10001694;69,96;4;7,61
ID-2014-55989;DB-13360;OFF-AP-10001905;138,5436;2;7,61
ID-2013-64060;SG-20605;TEC-AC-10002257;125,064;3;7,61
IN-2011-36753;MW-18235;TEC-AC-10000860;49,626;1;7,61
ID-2013-71018;AO-10810;OFF-EN-10004784;49,926;5;7,61
IN-2014-19274;DB-13270;FUR-FU-10000666;240,6591;3;7,61
IN-2012-82813;TB-21595;TEC-AC-10002295;61,02;2;7,61
CA-2013-126158;SC-20095;OFF-BI-10002498;119,616;8;7,61
CA-2013-101448;EB-13930;OFF-BI-10004738;56,82;3;7,61
CA-2013-149685;PM-19135;OFF-LA-10004545;60,144;6;7,61
CA-2012-151253;AZ-10750;OFF-AR-10004691;64,14;3;7,61
CG-2013-3910;KB-6315;OFF-SAN-10004420;48,66;1;7,61
SG-2012-7090;IG-5085;TEC-SAM-10001843;168,12;1;7,61
LH-2014-2410;AT-435;TEC-SHA-10000971;89,127;1;7,61
SF-2014-5680;JH-5910;OFF-IBI-10000951;109,2;8;7,61
MX-2011-146304;ND-18460;OFF-BI-10002517;42,24;4;7,61
MX-2011-159772;EH-14005;FUR-FU-10002659;85,02;3;7,61
MX-2012-117597;SS-20410;OFF-BI-10003373;97,92;3;7,6
ES-2013-3029399;KL-16555;OFF-PA-10002396;35,76;2;7,6
ES-2014-3331248;AH-10690;OFF-BI-10002047;62,58;7;7,6
ID-2014-75533;SV-20935;OFF-BI-10002329;52,866;2;7,6
ID-2012-60980;EM-14200;OFF-SU-10003221;73,458;3;7,6
IN-2011-49752;CB-12415;OFF-AR-10001823;75,72;4;7,6
IN-2012-50207;GH-14425;OFF-EN-10002090;43,254;2;7,6
IN-2012-54883;NM-18520;OFF-LA-10000658;50,796;5;7,6
IN-2014-61967;MG-17890;TEC-PH-10002570;74,49;2;7,6
IN-2012-11217;DK-12985;OFF-SU-10004434;76,8924;4;7,6
CA-2012-100734;AC-10615;OFF-ST-10001522;147,184;2;7,6
CA-2014-121853;DB-13660;OFF-BI-10000977;72,96;3;7,6
IR-2014-9060;LP-7095;TEC-HP -10001426;125,73;1;7,6
NI-2012-6180;JD-5790;OFF-FIS-10000063;44,568;4;7,6
IR-2012-660;BM-1650;OFF-JIF-10002184;18,36;1;7,6
IZ-2011-180;DW-3195;FUR-IKE-10002509;141,9;1;7,6
MX-2012-148040;ON-18715;OFF-SU-10001552;114,8;4;7,6
MX-2011-155530;CC-12670;FUR-FU-10004823;60,012;3;7,6
US-2011-159457;KE-16420;FUR-BO-10003297;113,52;2;7,6
MX-2013-119970;MW-18220;OFF-SU-10004643;144,3;5;7,6
MX-2014-112039;SV-20785;OFF-EN-10003728;55,6;2;7,6
MX-2012-135174;SD-20485;OFF-AR-10004109;99,72;3;7,6
MX-2011-142307;JK-16120;TEC-AC-10003556;167,76;3;7,59
ES-2014-2406018;SE-20110;OFF-BI-10000289;80,85;7;7,59
ES-2012-1411725;AB-10165;OFF-LA-10001618;61,32;7;7,59
ES-2014-3512694;NC-18535;TEC-MA-10004655;108,594;1;7,59
ES-2014-2688044;AT-10735;OFF-BI-10002718;72;5;7,59
IN-2014-69576;DK-12895;OFF-ST-10004841;71,82;7;7,59
IN-2014-70262;CJ-11875;OFF-AR-10001850;72,684;4;7,59
IN-2011-62583;KM-16660;OFF-SU-10002732;125,496;4;7,59
CA-2014-135937;KM-16375;FUR-FU-10002253;68,704;2;7,59
CA-2014-124205;TC-21145;FUR-FU-10002445;47,4;5;7,59
US-2014-127292;RM-19375;OFF-PA-10000157;79,92;4;7,59
AU-2012-5610;SV-10815;TEC-BEL-10002207;115,02;1;7,59
IR-2013-990;CB-2025;OFF-CAR-10000202;98,46;2;7,59
MO-2011-4910;BM-1785;OFF-CUI-10002314;39,36;1;7,59
UP-2013-6590;BF-975;OFF-JIF-10002275;72,36;6;7,59
MX-2012-112291;SZ-20035;TEC-CO-10000372;96,806;1;7,59
MX-2014-168284;JE-15745;TEC-MA-10003816;89,64;3;7,58
US-2014-146556;FH-14365;FUR-BO-10003284;236,52;3;7,58
IT-2014-2009199;TB-21055;FUR-FU-10004604;97,86;2;7,58
IN-2013-69982;MV-18190;OFF-LA-10004738;38,772;4;7,58
IN-2011-34191;TS-21505;OFF-BI-10004553;44,1228;4;7,58
IN-2011-24517;LW-16825;OFF-PA-10003390;198,66;7;7,58
ID-2013-36662;TG-21310;OFF-ST-10003017;70,467;5;7,58
ID-2012-22550;BD-11620;OFF-LA-10000658;60,588;9;7,58
IN-2011-64466;SC-20095;FUR-FU-10004820;258;5;7,58
UG-2014-8990;JC-5340;TEC-SAM-10001843;50,436;1;7,58
RS-2011-2200;PG-8895;OFF-SAN-10001114;49,83;1;7,58
TU-2012-3470;JL-5850;OFF-BOS-10003478;44,208;4;7,58
IR-2014-7630;NP-8700;OFF-ACM-10002816;29,61;1;7,58
MX-2014-163615;MV-17485;OFF-PA-10003573;41,664;4;7,57
MX-2013-145079;MC-18130;OFF-FA-10000631;75,36;8;7,57
ES-2011-1849602;DL-13315;OFF-PA-10004856;94,08;7;7,57
IN-2013-78907;AJ-10795;OFF-ST-10002499;104,166;2;7,57
IN-2014-78151;NH-18610;OFF-PA-10002811;118,4232;8;7,57
IN-2014-24041;MK-18160;OFF-FA-10001596;69,2286;7;7,57
IN-2014-15872;JL-15235;OFF-LA-10001731;52,8;5;7,57
ID-2012-64844;SZ-20035;OFF-SU-10000207;114,345;6;7,57
IN-2011-86460;JJ-15760;OFF-ST-10000661;61,128;6;7,57
CA-2012-156335;PO-19195;TEC-PH-10002726;104,98;2;7,57
CA-2014-169859;MP-18175;OFF-EN-10000461;43,7;5;7,57
EG-2013-5250;MA-7995;OFF-EAT-10000522;111,84;4;7,57
MO-2014-7810;AH-75;TEC-LOG-10003995;88,26;2;7,57
SF-2012-3570;SM-10005;OFF-WIL-10002772;58,98;2;7,57
RS-2011-1890;EB-3705;FUR-HAR-10000441;149,58;1;7,57
TU-2014-480;AJ-960;FUR-LES-10003538;101,388;1;7,57
TZ-2014-8190;RH-9555;TEC-BRO-10000374;147,3;1;7,57
MX-2014-132822;MK-17905;OFF-SU-10001682;52,92;3;7,57
MX-2013-145744;JB-16045;OFF-SU-10004119;58,64;2;7,57
US-2012-116925;TT-21265;FUR-CH-10001914;94,704;4;7,56
IN-2013-41534;RD-19930;OFF-SU-10002543;75,69;3;7,56
ID-2013-33967;AR-10345;OFF-SU-10000649;56,4768;3;7,56
ID-2013-37383;MY-18295;OFF-SU-10001308;105,3;3;7,56
IN-2014-58831;BP-11230;OFF-SU-10001709;66,87;3;7,56
ID-2014-44271;BG-11695;OFF-AR-10003110;121,1634;3;7,56
ID-2011-72306;HG-14845;OFF-ST-10003121;40,587;2;7,56
IN-2014-86831;BS-11665;OFF-EN-10004521;54,18;2;7,56
CA-2011-142727;HG-14845;FUR-CH-10002304;51,96;2;7,56
CA-2014-154109;ML-17410;FUR-CH-10003774;127,372;2;7,56
CA-2012-109337;DL-13330;OFF-AP-10004052;19,75;5;7,56
CA-2014-168942;EM-13960;OFF-ST-10004340;186,54;3;7,56
CA-2014-140802;KN-16390;TEC-AC-10001998;47,976;3;7,56
NI-2012-8910;KA-6525;FUR-SAU-10000209;44,028;1;7,56
RO-2014-2550;BH-1710;OFF-FIS-10001797;83,4;2;7,56
PL-2012-5650;BD-1620;FUR-TEN-10003648;47,7;2;7,56
US-2011-132899;JB-15400;TEC-AC-10002760;80,064;2;7,56
MX-2012-160717;BS-11365;OFF-BI-10000490;60,544;8;7,56
ES-2013-1222538;GH-14425;OFF-BI-10004195;338,94;7;7,55
IT-2014-4809306;MK-18160;FUR-CH-10004943;144,825;5;7,55
ES-2014-2083963;FP-14320;OFF-EN-10002736;78,3;6;7,55
IN-2014-56570;BM-11575;OFF-AR-10000242;87,03;3;7,55
ID-2013-24545;CM-12445;OFF-AR-10003446;99,495;5;7,55
IN-2012-65894;TS-21655;FUR-FU-10000422;155,7;3;7,55
IN-2013-82673;EM-13810;OFF-SU-10001455;157,68;4;7,55
CA-2014-100314;AS-10630;TEC-MA-10003066;336,51;3;7,55
CA-2013-163776;JS-16030;OFF-BI-10003007;77,56;2;7,55
CA-2012-148495;SF-20065;FUR-FU-10001889;31,56;3;7,55
UP-2013-5240;SF-10065;TEC-BEL-10001391;111,12;2;7,55
BN-2013-6580;KD-6495;OFF-SAN-10002484;50,52;1;7,55
RS-2012-6380;EJ-3720;TEC-MOT-10003366;174,66;1;7,55
MO-2014-3260;AW-930;OFF-BIN-10002061;92,64;2;7,55
RS-2013-7430;JL-5130;OFF-SAN-10004881;54,18;2;7,55
MX-2014-114545;DB-13360;OFF-EN-10003689;32,88;3;7,55
MX-2013-112543;VG-21805;OFF-PA-10003832;49,02;3;7,55
MX-2013-107006;NZ-18565;OFF-BI-10001254;32,8;1;7,55
MX-2012-165190;CA-12265;TEC-AC-10002712;108,36;2;7,55
ES-2011-2969148;JM-15250;OFF-AP-10002568;113,88;2;7,54
ES-2012-1671236;BS-11755;OFF-AR-10000799;32,04;2;7,54
ES-2011-3228532;MH-17440;TEC-PH-10001382;183,951;3;7,54
ID-2014-65250;JM-15250;TEC-AC-10003640;119,43;3;7,54
IN-2013-63633;DF-13135;OFF-PA-10004815;79,11;3;7,54
CA-2013-113061;EL-13735;FUR-FU-10003975;86,62;2;7,54
CA-2012-154326;RP-19855;TEC-AC-10004568;139,95;5;7,54
CA-2014-155292;RD-19810;OFF-SU-10002573;35,06;2;7,54
US-2012-147662;KB-16315;TEC-AC-10003280;71,976;3;7,54
CA-2013-143714;CC-12370;TEC-PH-10004080;122,382;3;7,54
CA-2013-157161;JD-15895;TEC-AC-10000358;75,98;2;7,54
CA-2011-110555;MM-18055;TEC-PH-10000586;105,584;2;7,54
CA-2014-109085;CK-12325;TEC-PH-10000526;57,594;1;7,54
SF-2014-3260;LT-7110;OFF-ELD-10000819;48,45;1;7,54
TU-2013-5490;LB-6795;TEC-STA-10003330;101,328;1;7,54
TU-2014-4400;NC-8535;FUR-ADV-10000183;84,768;4;7,54
UP-2012-1240;SJ-10125;FUR-RUB-10002945;51,81;1;7,54
IZ-2013-8420;TB-11595;OFF-BIN-10003327;96,36;4;7,54
CA-2011-8490;TB-11280;OFF-FEL-10002658;56,91;1;7,54
US-2012-117982;KH-16630;TEC-AC-10001364;63,76;2;7,54
IT-2011-4626649;PN-18775;OFF-BI-10002894;100,68;2;7,53
IT-2014-5753646;GB-14530;OFF-AR-10004303;77,7;7;7,53
IN-2012-74770;PO-19195;OFF-ST-10001366;119,04;4;7,53
ID-2012-40176;HM-14860;FUR-CH-10004580;217,2375;5;7,53
IN-2014-60616;EB-14110;OFF-EN-10004493;80,433;3;7,53
IN-2012-74343;CS-12250;OFF-LA-10000688;57,3;5;7,53
US-2012-150630;TB-21520;OFF-AR-10004042;86,304;6;7,53
CA-2011-116932;ME-18010;OFF-AR-10002067;99,2;5;7,53
CA-2011-125514;BM-11650;OFF-AP-10000358;25,96;2;7,53
CA-2013-109666;KM-16720;OFF-AR-10004022;71,96;2;7,53
CA-2014-113075;MC-18100;TEC-AC-10003441;40,68;3;7,53
CA-2011-150518;MW-18220;OFF-ST-10000877;221,16;4;7,53
IZ-2012-2830;PG-8895;OFF-STA-10001791;143,04;8;7,53
LH-2012-3950;RP-9855;FUR-IKE-10003796;73,224;2;7,53
MX-2013-121510;BT-11485;OFF-BI-10003162;130,24;4;7,52
ES-2013-1622008;JK-15730;OFF-BI-10000815;86,265;3;7,52
IT-2011-2516674;DJ-13630;OFF-FA-10003730;65,7;5;7,52
ES-2014-2598901;CM-12190;OFF-PA-10002338;82,95;5;7,52
ES-2013-4147391;AF-10885;OFF-PA-10004589;31,17;1;7,52
ES-2014-1311351;JJ-15760;OFF-AR-10000711;43,65;3;7,52
IN-2014-27100;LH-17155;OFF-EN-10002581;57,753;3;7,52
IN-2013-31650;RM-19750;TEC-PH-10001640;181,8945;3;7,52
ID-2014-72663;CL-11890;OFF-AP-10000981;68,79;2;7,52
IN-2013-11189;LW-17215;OFF-LA-10004756;67,662;7;7,52
IN-2013-83947;MG-17695;FUR-BO-10001746;171,36;2;7,52
CA-2011-110639;RH-19495;OFF-PA-10004530;45,92;4;7,52
CA-2012-145457;CP-12085;FUR-FU-10003832;46,9;5;7,52
CA-2011-169061;AB-10150;OFF-BI-10001617;49,632;6;7,52
SF-2011-4660;LL-6840;OFF-SAN-10001634;101,58;2;7,52
JO-2011-1740;SW-10245;OFF-BIN-10001621;52,62;1;7,52
EG-2014-2170;VF-11715;OFF-ACC-10001703;93,06;6;7,52
MX-2013-104675;AB-10150;OFF-EN-10000358;52,5;5;7,52
US-2013-165939;BE-11335;FUR-CH-10004151;78,312;3;7,52
MX-2014-153857;MC-17605;OFF-PA-10000032;116,592;7;7,52
MX-2014-129875;DO-13435;TEC-AC-10000086;78,64;4;7,51
ES-2011-5375215;AC-10450;OFF-LA-10003283;54,18;6;7,51
ID-2011-84738;SH-20395;TEC-AC-10000218;63,792;2;7,51
CA-2013-161781;CC-12100;OFF-AR-10000255;40,88;7;7,51
CA-2014-161956;DR-12880;OFF-AP-10001242;321,92;4;7,51
LO-2012-1230;MK-8160;OFF-STO-10001150;31,14;2;7,51
NI-2011-4700;PO-8865;OFF-SAN-10003393;86,994;6;7,51
MX-2013-129910;EB-13840;TEC-CO-10004521;165,38856;2;7,5
MX-2014-153269;MC-17275;OFF-EN-10000338;43,74;3;7,5
MX-2013-160605;AB-10150;OFF-LA-10002883;35,2;5;7,5
ES-2012-1553743;FM-14215;TEC-PH-10003620;118,575;1;7,5
ES-2012-1536321;AD-10180;OFF-AR-10000833;89,55;3;7,5
ES-2011-5499567;SP-20860;TEC-AC-10002017;112,62;1;7,5
IN-2014-62730;FP-14320;OFF-BI-10004869;117,1545;5;7,5
IN-2012-54358;CS-12400;TEC-PH-10004959;346,74;2;7,5
IN-2014-14381;SG-20605;OFF-EN-10001315;227,28;8;7,5
CA-2012-100216;HJ-14875;OFF-PA-10002968;54,816;3;7,5
US-2012-163279;JD-16150;OFF-PA-10003127;105,52;4;7,5
GH-2013-6630;RW-9540;OFF-FIS-10002759;54,66;2;7,5
CG-2013-4190;DM-2955;OFF-STA-10004885;89,4;2;7,5
TU-2011-5090;JG-5805;FUR-NOV-10002791;66,684;1;7,5
RO-2011-7070;JG-5310;FUR-ADV-10001659;34,2;2;7,5
MX-2011-118017;DB-13405;OFF-AR-10003816;44,96;4;7,5
MX-2013-130204;TB-21520;OFF-BI-10000029;103,56;3;7,49
US-2014-111129;TS-21340;TEC-CO-10002586;118,59536;2;7,49
MX-2011-122679;GM-14680;OFF-AR-10004818;53,28;3;7,49
MX-2014-134481;LB-16795;TEC-PH-10004237;217,1;5;7,49
ES-2014-5423169;EP-13915;TEC-CO-10003298;645,711;2;7,49
