Id_Funcionario,Idade,Genero,Estado Civil,Departamento,Funcao,Viagem,Valor Diaria,Indice_Envolvimento_Trabalho,Nivel_Satisfacao_Trabalho,Salario_Mensal,Numero_Empresas_Anteriores,Disponivel_Hora_Extra,Percentual_Ultimo_Aumento_Salario,Aval_Performance,Anos_Experiencia,Numero_Treinamentos_Ano_Anterior,Anos_na_Empresa,Anos_Funcao_Atual,Anos_Desde_Ultima_Promocao,Anos_com_Gerente_Atual
1707,24,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,581,4,3,4401,1,N,16,3,5,1,5,3,0,4
1708,41,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,918,3,3,9241,1,N,12,3,10,3,10,8,8,7
1709,29,Feminino,Casado,Data Science,Analista de Dados,Viaja Raramente,1082,3,3,2974,9,N,17,3,9,2,5,3,1,2
1710,36,Feminino,Solteiro,Data Science,Engenheiro de IA,Viaja Raramente,530,3,4,4502,3,N,15,3,17,2,13,7,6,7
1712,45,Masculino,Casado,Data Science,Engenheiro de Dados,Apenas Local,1238,2,3,10748,3,N,23,4,25,3,23,15,14,4
1714,24,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,240,1,3,1555,1,N,11,3,1,2,1,0,0,0
1716,47,Masculino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,1093,1,3,12936,7,N,11,3,25,3,23,5,14,10
1718,26,Masculino,Casado,Data Science,Analista de Dados,Viaja Raramente,390,1,3,2305,1,N,15,3,3,3,3,2,0,2
1719,45,Feminino,Solteiro,Data Science,Engenheiro Analitico,Viaja Raramente,1005,2,2,16704,1,N,11,3,21,2,21,6,8,6
1720,32,Masculino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,585,3,3,3433,6,N,13,3,10,3,5,2,1,3
1721,31,Masculino,Casado,Data Science,Analista de Dados,Viaja Raramente,741,3,3,3477,1,N,14,3,6,2,5,2,0,3
1722,41,Masculino,Casado,Data Science,Cientista de Dados,Apenas Local,552,1,2,6430,6,N,19,3,10,4,3,2,1,2
1724,40,Feminino,Casado,Data Science,Arquiteto de Dados,Viaja Raramente,369,3,1,6516,2,S,16,3,18,3,1,0,0,0
1725,24,Masculino,Divorciado,Data Science,Analista de Dados,Viaja Raramente,506,3,1,3907,1,N,13,3,6,2,6,2,1,2
1727,46,Masculino,Solteiro,Data Science,Engenheiro de Dados,Viaja Raramente,717,3,2,5562,6,N,14,3,19,3,10,7,0,9
1728,35,Masculino,Casado,Data Science,Arquiteto de Dados,Viaja Raramente,1370,3,3,6883,2,N,16,3,17,3,7,7,0,7
1729,30,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,793,3,4,2862,1,N,12,3,10,2,10,0,0,8
1731,47,Masculino,Casado,Data Science,Cientista de Dados,Apenas Local,543,3,2,4978,7,N,11,3,4,3,1,0,0,0
1732,46,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,1277,3,4,10368,4,S,12,3,13,5,10,6,0,3
1733,36,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,1456,2,1,6134,5,S,13,3,16,3,2,2,2,2
1734,32,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,964,1,2,6735,6,N,15,3,10,2,0,0,0,0
1735,23,Feminino,Solteiro,Data Science,Analista de Dados,Viaja Raramente,160,3,2,3295,1,N,13,3,3,3,3,2,1,2
1736,31,Feminino,Solteiro,Data Science,Arquiteto de Dados,Viaja Frequentemente,163,3,4,5238,2,N,20,4,9,3,5,4,1,4
1737,39,Masculino,Casado,Data Science,Analista de Dados,Apenas Local,792,3,4,6472,1,S,15,3,9,2,9,8,5,8
1739,32,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,371,1,3,9610,3,N,13,3,10,2,4,3,0,2
1740,40,Masculino,Solteiro,Data Science,Engenheiro de IA,Viaja Raramente,611,3,2,19833,1,N,14,3,21,3,21,8,12,8
1744,45,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,176,1,3,9756,4,N,21,4,9,2,5,0,0,3
1745,30,Feminino,Solteiro,Data Science,Cientista de Dados,Viaja Frequentemente,1312,2,1,4968,0,N,16,3,10,2,9,7,0,7
1746,24,Masculino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,897,3,4,2145,0,N,14,3,3,2,2,2,2,1
1747,30,Feminino,Divorciado,Data Science,Cientista de Dados,Viaja Frequentemente,600,2,4,2180,6,N,11,3,6,0,4,2,1,2
1749,31,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,1003,3,3,8346,1,N,19,3,6,3,5,2,0,2
1751,27,Feminino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,1054,3,4,3445,1,N,11,3,6,5,6,2,1,4
1752,29,Feminino,Solteiro,Data Science,Engenheiro de IA,Viaja Raramente,428,1,2,2760,1,N,13,3,2,3,2,2,2,2
1753,29,Masculino,Solteiro,Data Science,Engenheiro de Dados,Viaja Frequentemente,461,4,3,6294,8,S,12,3,10,5,3,2,0,2
1754,30,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,979,2,1,7140,2,N,11,3,12,2,7,7,1,7
1755,34,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,181,4,4,2932,0,S,14,3,6,3,5,0,1,2
1756,33,Feminino,Solteiro,Data Science,Cientista de Dados,Apenas Local,1283,3,2,5147,8,N,15,3,13,2,11,7,1,7
1757,49,Feminino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,1313,3,4,4507,3,N,12,3,8,1,5,1,0,4
1758,33,Feminino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,211,3,1,8564,2,S,20,4,11,2,0,0,0,0
1760,38,Feminino,Casado,Data Science,Analista de Dados,Viaja Frequentemente,594,2,2,2468,4,N,14,3,9,4,6,1,0,5
1761,31,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,1079,3,3,8161,2,N,13,3,10,2,1,0,0,0
1762,29,Feminino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,590,2,1,2109,1,N,13,3,1,2,1,0,0,0
1763,30,Masculino,Casado,Data Science,Engenheiro de Dados,Viaja Raramente,305,4,3,5294,3,N,16,3,10,3,7,0,1,7
1764,32,Masculino,Solteiro,Data Science,Cientista de Dados,Apenas Local,953,3,2,2718,2,N,14,3,12,3,7,7,0,7
1766,38,Masculino,Casado,Data Science,Engenheiro de Dados,Viaja Raramente,833,1,4,5811,3,S,16,3,15,2,1,0,1,0
1767,43,Masculino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,807,2,3,2437,9,S,16,3,6,4,1,0,0,0
1768,42,Masculino,Divorciado,Data Science,Analista de Dados,Viaja Raramente,855,3,2,2766,8,N,22,4,7,6,5,3,0,4
1770,55,Masculino,Casado,Data Science,Engenheiro Analitico,Viaja Raramente,478,2,1,19038,8,N,12,3,34,2,1,0,0,0
1771,33,Masculino,Divorciado,Data Science,Cientista de Dados,Apenas Local,775,3,2,3055,5,N,15,3,11,2,9,8,1,7
1772,41,Masculino,Divorciado,Data Science,Analista de Dados,Viaja Raramente,548,3,1,2289,1,N,20,4,5,2,5,3,0,4
1774,34,Masculino,Divorciado,Data Science,Cientista de Dados,Apenas Local,1375,3,3,4001,1,S,14,3,15,3,15,14,0,7
1775,53,Feminino,Casado,Data Science,Arquiteto de Dados,Apenas Local,661,2,3,12965,4,S,20,4,27,2,3,2,0,2
1778,43,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,244,3,4,3539,0,N,13,3,10,5,9,7,1,8
1779,34,Feminino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,511,1,4,16029,5,N,12,3,6,3,2,2,2,2
1780,21,Masculino,Solteiro,Data Science,Engenheiro de IA,Viaja Raramente,337,3,2,12679,1,N,13,3,1,3,1,0,1,0
1782,38,Feminino,Casado,Data Science,Analista de Dados,Viaja Raramente,1153,2,3,13702,1,N,11,3,5,3,5,4,0,4
1783,22,Feminino,Casado,Data Science,Analista de Dados,Viaja Raramente,1294,3,1,2398,1,S,17,3,1,6,1,0,0,0
1784,31,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,196,2,4,5468,1,N,14,3,13,3,12,7,5,7
1786,51,Feminino,Casado,Data Science,Engenheiro de IA,Viaja Raramente,942,3,3,13116,2,N,11,3,15,2,2,2,2,2
1787,37,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,589,2,2,4189,1,N,14,3,5,2,5,2,0,3
1789,46,Masculino,Divorciado,Data Science,Engenheiro Analitico,Viaja Raramente,734,3,4,19328,7,S,17,3,24,3,2,1,2,2
1790,36,Masculino,Casado,Data Science,Engenheiro de Dados,Viaja Raramente,1383,3,1,8321,7,S,13,3,15,1,12,8,5,7
1792,44,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Frequentemente,429,3,2,2342,1,S,12,3,6,2,5,3,2,3
1794,37,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,1239,3,2,4071,2,N,13,3,19,4,10,0,4,7
1797,35,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,303,3,4,5813,1,S,18,3,10,2,10,7,7,7
1798,33,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,867,4,1,3143,6,N,19,3,14,1,10,8,7,6
1799,28,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,1181,3,4,2044,1,N,11,3,5,6,5,3,0,3
1800,39,Masculino,Solteiro,Data Science,Engenheiro Analitico,Viaja Raramente,1253,3,3,13464,7,N,21,4,9,3,4,3,2,2
1801,46,Masculino,Solteiro,Data Science,Cientista de Dados,Apenas Local,849,2,2,7991,8,N,15,3,6,3,2,2,2,2
1802,40,Feminino,Casado,Data Science,Analista de Dados,Viaja Raramente,616,3,1,3377,4,N,17,3,7,5,4,3,0,2
1803,42,Masculino,Casado,Data Science,Engenheiro de Dados,Viaja Raramente,1128,4,1,5538,5,N,18,3,10,2,0,0,0,0
1804,35,Masculino,Divorciado,Data Science,Arquiteto de Dados,Apenas Local,1180,3,4,5762,2,N,14,3,15,6,7,7,1,7
1805,38,Masculino,Divorciado,Data Science,Cientista de Dados,Apenas Local,1336,3,2,2592,5,N,13,3,13,3,11,10,3,8
1807,34,Masculino,Casado,Data Science,Analista de Dados,Viaja Frequentemente,234,3,1,5346,4,N,17,3,11,3,7,1,0,7
1809,37,Masculino,Solteiro,Data Science,Arquiteto de Dados,Viaja Raramente,370,3,1,4213,1,N,15,3,10,4,10,3,0,8
1812,39,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Frequentemente,766,3,4,4127,2,N,18,3,7,6,2,1,2,2
1813,43,Masculino,Solteiro,Data Science,Cientista de Dados,Apenas Local,343,3,3,2438,4,N,13,3,7,2,3,2,1,2
1814,41,Masculino,Solteiro,Data Science,Engenheiro de Dados,Viaja Raramente,447,4,2,6870,3,N,12,3,11,3,3,2,1,2
1815,41,Feminino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,796,3,3,10447,0,S,13,3,23,3,22,14,13,5
1816,30,Feminino,Solteiro,Data Science,Arquiteto de Dados,Viaja Raramente,1092,3,3,9667,9,N,14,3,9,3,7,7,0,2
1818,26,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,920,3,2,2148,0,S,11,3,6,3,5,1,1,4
1821,46,Feminino,Casado,Data Science,Engenheiro de Dados,Viaja Raramente,261,3,2,8926,4,N,22,4,13,2,9,7,3,7
1822,40,Feminino,Divorciado,Data Science,Engenheiro de Dados,Viaja Raramente,1194,3,4,6513,4,N,17,3,12,3,5,3,0,3
1823,34,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,810,4,3,6799,1,N,21,4,10,5,10,8,4,8
1824,58,Masculino,Divorciado,Data Science,Engenheiro de IA,Apenas Local,350,3,2,16291,4,N,22,4,37,0,16,9,14,14
1826,35,Masculino,Casado,Data Science,Analista de Dados,Viaja Raramente,185,1,3,2705,0,N,16,3,6,2,5,4,0,3
1827,47,Feminino,Divorciado,Data Science,Arquiteto de Dados,Viaja Raramente,1001,2,2,10333,8,S,12,3,28,4,22,11,14,10
1829,40,Feminino,Divorciado,Data Science,Engenheiro de Dados,Viaja Raramente,750,3,1,4448,2,N,12,3,15,3,7,4,7,7
1830,54,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,431,3,4,6854,4,N,15,3,14,2,7,1,1,7
1833,31,Feminino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,1125,3,1,9637,2,N,14,3,9,3,3,2,2,2
1834,28,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,1217,3,1,3591,1,N,25,4,3,3,3,2,1,2
1835,38,Feminino,Casado,Data Science,Engenheiro de IA,Viaja Raramente,723,1,4,5405,2,S,20,4,20,4,4,2,0,3
1836,26,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,572,3,4,4684,1,N,13,3,5,4,5,3,1,2
1837,58,Masculino,Casado,Data Science,Engenheiro Analitico,Viaja Frequentemente,1216,3,3,15787,2,S,14,3,23,3,2,2,2,2
1839,18,Feminino,Solteiro,Data Science,Cientista de Dados,Apenas Local,1431,3,3,1514,1,N,16,3,0,4,0,0,0,0
1842,31,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,359,4,1,2956,0,N,17,3,2,4,1,0,0,0
1844,29,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,350,2,1,2335,4,S,15,3,4,3,2,2,2,0
1845,45,Feminino,Casado,Data Science,Cientista de Dados,Apenas Local,589,3,3,5154,4,N,22,4,10,3,8,7,5,7
1847,36,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,430,3,2,6962,4,S,22,4,15,2,1,0,0,0
1849,43,Masculino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,1422,3,4,5675,1,N,20,4,7,5,7,7,7,7
1850,27,Feminino,Solteiro,Data Science,Analista de Dados,Viaja Frequentemente,1297,3,4,2379,0,S,14,3,6,3,5,4,0,2
1852,29,Masculino,Casado,Data Science,Analista de Dados,Viaja Frequentemente,574,3,4,3812,1,N,13,3,11,3,11,8,3,10
1853,32,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Frequentemente,1318,3,4,4648,8,N,13,3,4,2,0,0,0,0
1854,42,Masculino,Casado,Data Science,Cientista de Dados,Apenas Local,355,3,3,12936,3,N,22,4,10,1,6,3,3,3
1856,47,Feminino,Solteiro,Data Science,Analista de Dados,Viaja Raramente,207,3,3,12105,4,N,12,3,7,2,2,2,2,0
1857,46,Masculino,Divorciado,Data Science,Arquiteto de Dados,Viaja Raramente,706,3,4,18578,3,N,14,3,12,4,9,8,4,7
1858,28,Masculino,Divorciado,Data Science,Cientista de Dados,Apenas Local,280,3,4,2706,1,N,15,3,3,2,3,2,2,2
1859,29,Masculino,Divorciado,Data Science,Engenheiro de Dados,Viaja Raramente,726,1,3,16384,8,N,17,3,11,3,7,0,1,6
1860,42,Masculino,Solteiro,Data Science,Analista de Dados,Viaja Raramente,1142,3,3,13968,4,N,13,3,8,3,0,0,0,0
1862,32,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,414,2,2,19907,7,S,12,3,7,3,2,2,2,2
1863,46,Feminino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,1319,4,1,13225,2,N,12,3,25,5,19,17,2,8
1864,27,Feminino,Casado,Data Science,Engenheiro de IA,Viaja Raramente,728,2,3,3540,1,N,21,4,9,5,9,8,5,8
1865,29,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,352,2,2,2804,1,N,11,3,1,3,1,0,0,0
1866,43,Feminino,Casado,Data Science,Engenheiro de IA,Viaja Raramente,823,2,3,19392,7,N,13,3,21,2,16,12,6,14
1867,48,Masculino,Casado,Data Science,Engenheiro Analitico,Viaja Raramente,1224,2,2,19665,4,N,12,3,29,3,22,10,12,9
1868,29,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Frequentemente,459,2,4,2439,1,S,24,4,1,3,1,0,1,0
1869,46,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,1254,3,2,7314,5,N,21,4,14,2,8,7,0,7
1870,27,Feminino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,1131,2,1,4774,0,N,19,3,8,2,7,6,7,3
1871,39,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,835,3,4,3902,8,N,14,3,7,2,2,2,2,2
1873,55,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,836,2,4,2662,8,N,20,4,19,2,5,2,0,4
1875,28,Feminino,Casado,Data Science,Engenheiro de IA,Viaja Raramente,1172,3,2,2856,1,N,19,3,1,3,1,0,0,0
1876,30,Masculino,Solteiro,Data Science,Engenheiro de IA,Viaja Raramente,945,3,4,1081,1,N,13,3,1,3,1,0,0,0
1878,22,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,391,3,2,2472,1,S,23,4,1,2,1,0,0,0
1880,36,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,1266,2,3,5673,1,S,13,3,10,4,10,9,1,7
1881,31,Masculino,Divorciado,Data Science,Analista de Dados,Viaja Raramente,311,3,3,4197,1,N,11,3,10,2,10,8,0,2
1882,34,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,1480,3,4,9713,2,S,13,3,9,3,5,3,1,0
1883,29,Masculino,Solteiro,Data Science,Analista de Dados,Viaja Raramente,592,3,1,2062,3,N,14,3,11,2,3,2,1,2
1885,37,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,783,3,1,4284,5,S,22,4,16,2,5,3,0,4
1886,35,Feminino,Casado,Data Science,Arquiteto de Dados,Viaja Raramente,219,2,2,4788,0,S,11,3,4,2,3,2,0,2
1888,45,Feminino,Casado,Data Science,Arquiteto de Dados,Viaja Raramente,556,2,4,5906,0,N,13,3,10,2,9,8,3,8
1890,36,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Frequentemente,1213,2,4,3886,1,N,21,4,10,2,10,1,0,8
1892,40,Masculino,Divorciado,Data Science,Engenheiro de IA,Viaja Raramente,1137,3,1,16823,2,N,11,3,22,3,19,7,11,16
1893,26,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,482,2,3,2933,1,S,13,3,1,3,1,0,1,0
1898,27,Feminino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,511,4,3,6500,0,N,14,3,9,5,8,7,0,7
1900,48,Feminino,Divorciado,Data Science,Engenheiro de IA,Viaja Frequentemente,117,3,4,17174,3,N,11,3,24,3,22,17,4,7
1903,44,Masculino,Casado,Data Science,Engenheiro de Dados,Viaja Raramente,170,4,1,5033,2,N,15,3,10,5,2,0,2,2
1905,34,Masculino,Casado,Data Science,Cientista de Dados,Apenas Local,967,1,1,2307,1,S,23,4,5,2,5,2,3,0
1907,56,Masculino,Solteiro,Data Science,Analista de Dados,Viaja Raramente,1162,3,4,2587,1,N,16,3,5,3,4,2,1,0
1908,36,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,335,2,2,5507,2,N,16,3,12,1,4,2,1,3
1909,41,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,337,3,2,4393,5,N,21,4,14,3,5,4,1,4
1911,42,Masculino,Casado,Data Science,Engenheiro Analitico,Viaja Raramente,1396,3,1,13348,9,N,13,3,18,3,13,7,5,7
1912,31,Feminino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,1079,3,4,6583,2,S,11,3,8,2,5,2,1,4
1915,34,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,735,2,4,8103,3,S,12,3,9,3,4,2,0,1
1916,31,Feminino,Divorciado,Data Science,Analista de Dados,Viaja Raramente,471,4,3,3978,8,N,12,3,4,0,2,2,2,2
1918,26,Masculino,Casado,Data Science,Analista de Dados,Viaja Frequentemente,1096,4,4,2544,0,N,18,3,8,3,7,7,7,7
1922,45,Masculino,Solteiro,Data Science,Engenheiro de Dados,Viaja Frequentemente,1297,3,3,5399,4,N,12,3,12,3,4,2,0,3
1924,33,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,217,3,3,5487,1,N,14,3,10,2,10,4,0,9
1927,28,Masculino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,783,2,4,6834,1,S,12,3,7,2,7,7,0,7
1928,29,Masculino,Solteiro,Data Science,Engenheiro de IA,Viaja Frequentemente,746,4,1,1091,1,N,17,3,1,3,1,0,0,0
1929,39,Feminino,Casado,Data Science,Cientista de Dados,Apenas Local,1251,1,3,5736,6,N,19,3,10,1,3,2,1,2
1931,27,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,1354,3,2,2226,1,N,11,3,6,3,5,3,1,2
1932,34,Masculino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,735,2,4,5747,1,S,15,3,16,3,15,10,6,11
1933,28,Feminino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,1475,3,3,9854,3,S,11,3,6,0,2,0,2,2
1934,47,Masculino,Casado,Data Science,Cientista de Dados,Apenas Local,1169,3,2,5467,8,N,18,3,16,4,8,7,1,7
1935,56,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,1443,2,1,5380,4,N,16,3,6,3,0,0,0,0
1936,39,Masculino,Casado,Data Science,Arquiteto de Dados,Viaja Raramente,867,3,1,5151,1,N,25,4,10,3,10,0,7,9
1937,38,Feminino,Divorciado,Data Science,Cientista de Dados,Viaja Frequentemente,1394,2,2,2133,1,S,16,3,20,3,20,11,0,7
1938,58,Feminino,Casado,Data Science,Engenheiro de IA,Viaja Raramente,605,3,4,17875,4,S,13,3,29,2,1,0,0,0
1939,32,Feminino,Solteiro,Data Science,Cientista de Dados,Viaja Frequentemente,238,4,3,2432,3,S,14,3,8,2,4,1,0,3
1940,38,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,1206,3,4,4771,2,N,19,3,10,0,5,2,0,3
1941,49,Masculino,Casado,Data Science,Engenheiro Analitico,Viaja Frequentemente,1064,3,4,19161,3,N,15,3,28,3,5,4,4,3
1943,42,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,419,3,4,5087,3,S,12,3,14,4,0,0,0,0
1944,27,Feminino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,1337,2,2,2863,1,N,12,3,1,2,1,0,0,0
1945,35,Masculino,Casado,Data Science,Cientista de Dados,Viaja Raramente,682,3,1,5561,0,N,16,3,6,2,5,3,0,4
1947,28,Masculino,Solteiro,Data Science,Cientista de Dados,Apenas Local,1103,3,3,2144,1,N,14,3,5,3,5,3,1,4
1948,31,Masculino,Divorciado,Data Science,Cientista de Dados,Apenas Local,976,3,1,3065,1,S,13,3,4,3,4,2,2,3
1949,36,Masculino,Casado,Data Science,Analista de Dados,Apenas Local,1351,4,2,2810,1,N,22,4,5,3,5,4,0,2
1950,34,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,937,3,4,9888,1,N,21,4,14,3,14,8,2,1
1951,34,Masculino,Divorciado,Data Science,Cientista de Dados,Viaja Raramente,1239,3,3,8628,1,N,18,3,9,2,8,7,1,1
1952,26,Masculino,Solteiro,Data Science,Analista de Dados,Viaja Raramente,157,3,1,2867,0,N,13,3,8,6,7,7,7,6
1954,29,Masculino,Casado,Data Science,Engenheiro de Dados,Viaja Raramente,136,3,1,5373,0,N,12,3,6,5,5,3,0,2
1955,32,Feminino,Divorciado,Data Science,Engenheiro de Dados,Apenas Local,1146,3,4,6667,5,N,18,3,9,6,5,1,1,2
1956,31,Masculino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,1125,1,1,5003,1,N,21,4,10,6,10,8,8,7
1960,28,Masculino,Divorciado,Data Science,Analista de Dados,Viaja Raramente,1404,2,4,2367,5,N,12,3,6,2,4,1,0,3
1961,38,Masculino,Solteiro,Data Science,Engenheiro de IA,Viaja Raramente,1404,2,1,2858,4,N,14,3,20,3,1,0,0,0
1962,35,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,1224,3,4,5204,1,S,11,3,10,2,10,8,0,9
1965,27,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,954,3,4,14105,1,N,14,3,7,5,7,7,0,7
1966,32,Masculino,Solteiro,Data Science,Arquiteto de Dados,Viaja Raramente,1373,2,4,19679,8,N,24,4,8,1,1,0,0,0
1967,31,Masculino,Casado,Data Science,Cientista de Dados,Viaja Frequentemente,754,3,4,15617,1,S,11,3,10,4,10,7,0,8
1968,53,Masculino,Solteiro,Data Science,Cientista de Dados,Viaja Raramente,1168,3,1,10448,6,S,13,3,15,2,2,2,2,2
1969,54,Feminino,Casado,Data Science,Cientista de Dados,Viaja Raramente,155,3,3,12897,3,N,11,3,9,6,4,3,2,3
1970,33,Masculino,Divorciado,Data Science,Engenheiro de Dados,Viaja Frequentemente,1303,3,3,5968,1,N,20,4,9,2,9,7,2,8
1971,43,Masculino,Divorciado,Data Science,Engenheiro de Dados,Viaja Frequentemente,2303,3,3,15968,1,N,20,4,9,2,9,7,2,8
